paralog1_uniprot,paralog2_uniprot
Olr1381,Olr376
Olr1381,Olr1515
Olr1381,LOC100909754
Olr1381,Olr417
Olr1381,Olr416
Olr1381,Olr414
Olr1382,Olr1369
Olr1382,Olr1368
Olr1382,Olr1364
Olr1382,Olr1358
Olr1382,Olr1372
Olr1382,Olr1376
Olr1382,Olr1378
Olr1382,Olr1373
Olr1382,Olr1111
Olr1382,Olr1121
Olr1382,Olr1509
Olr1382,Olr1511
Olr1382,Olr1512
Olr1382,Olr1411
Olr1382,Olr1408
Olr1382,Olr1409
Olr1382,LOC100361194
Olr1382,Olr1193
Olr1382,Olr1192
Olr1382,Olr1158
Olr1382,Olr1129
Olr1382,Olr1124
Olr1382,Olr1130
Olr1382,Olr1156
Olr1382,LOC686748
Olr1382,Olr1148
Olr1382,Olr1119
Olr1382,LOC100911944
Olr1382,Olr1142
Olr1382,Olr1143
Olr1382,Olr1151
Olr1382,Olr1145
Olr1382,Olr1144
Olr1382,Olr1126
Olr1382,Olr1155
Olr1382,Olr1118
Olr1382,Olr1149
Olr1382,Olr1666
Olr1382,Olr1085
Olr1382,Olr1082
Olr1382,Olr1079
Olr1382,Olr1081
Olr1382,Olr1084
Olr1382,Olr1083
Olr1382,Olr1078
Olr1382,Olr1077
Olr1382,Olr1147
Olr1382,LOC100911893
Olr1382,Olr1132
Olr1382,Olr1135
Olr1382,Olr1115
Olr1382,Olr1117
Olr1382,LOC100911988
Olr1382,Or7e24
Olr1382,Olr1519
Olr1382,Olr1086
Olr1382,Olr1125
Olr1382,LOC100911547
Olr1382,Olr1162
Olr1382,Olr1165
Olr1382,Olr1160
Olr1382,Olr1164
Olr1382,Olr1159
Olr1382,Olr867
Olr1382,Olr1174
Olr1382,Olr1186
Olr1382,LOC690821
Olr1382,Olr1185
Olr1382,Olr1179
Olr1382,Olfr873
Olr1382,Olr1571
Olr1382,Olr1076
Olr1382,Olr1073
Olr1382,Olr1075
Olr1382,Olr1171
Olr1382,Olr1166
Olr1382,Olr1128
Olr1382,Olr1122
Olr1382,Olr1163
Olr1382,Olr419
Olr1382,Olr1739
Olr1382,Olr1742
Olr1382,LOC690140
Olr1382,Olr376
Olr1382,Olr1515
Olr1382,LOC100909754
Olr1382,Olr417
Olr1382,Olr416
Olr1382,Olr414
Olr1369,Olr1368
Olr1369,Olr1364
Olr1369,Olr1358
Olr1369,Olr1372
Olr1369,Olr1376
Olr1369,Olr1378
Olr1369,Olr1373
Olr1369,Olr1111
Olr1369,Olr1121
Olr1369,Olr1509
Olr1369,Olr1511
Olr1369,Olr1512
Olr1369,Olr1411
Olr1369,Olr1408
Olr1369,Olr1409
Olr1369,LOC100361194
Olr1369,Olr1193
Olr1369,Olr1192
Olr1369,Olr1158
Olr1369,Olr1129
Olr1369,Olr1124
Olr1369,Olr1130
Olr1369,Olr1156
Olr1369,LOC686748
Olr1369,Olr1148
Olr1369,Olr1119
Olr1369,LOC100911944
Olr1369,Olr1142
Olr1369,Olr1143
Olr1369,Olr1151
Olr1369,Olr1145
Olr1369,Olr1144
Olr1369,Olr1126
Olr1369,Olr1155
Olr1369,Olr1118
Olr1369,Olr1149
Olr1369,Olr1666
Olr1369,Olr1085
Olr1369,Olr1082
Olr1369,Olr1079
Olr1369,Olr1081
Olr1369,Olr1084
Olr1369,Olr1083
Olr1369,Olr1078
Olr1369,Olr1077
Olr1369,Olr1147
Olr1369,LOC100911893
Olr1369,Olr1132
Olr1369,Olr1135
Olr1369,Olr1115
Olr1369,Olr1117
Olr1369,LOC100911988
Olr1369,Or7e24
Olr1369,Olr1519
Olr1369,Olr1086
Olr1369,Olr1125
Olr1369,LOC100911547
Olr1369,Olr1162
Olr1369,Olr1165
Olr1369,Olr1160
Olr1369,Olr1164
Olr1369,Olr1159
Olr1369,Olr867
Olr1369,Olr1174
Olr1369,Olr1186
Olr1369,LOC690821
Olr1369,Olr1185
Olr1369,Olr1179
Olr1369,Olfr873
Olr1369,Olr1571
Olr1369,Olr1076
Olr1369,Olr1073
Olr1369,Olr1075
Olr1369,Olr1171
Olr1369,Olr1166
Olr1369,Olr1128
Olr1369,Olr1122
Olr1369,Olr1163
Olr1369,Olr419
Olr1369,Olr1739
Olr1369,Olr1742
Olr1369,LOC690140
Olr1369,Olr376
Olr1369,Olr1515
Olr1369,LOC100909754
Olr1369,Olr417
Olr1369,Olr416
Olr1369,Olr414
Olr1368,Olr1364
Olr1368,Olr1358
Olr1368,Olr1372
Olr1368,Olr1376
Olr1368,Olr1378
Olr1368,Olr1373
Olr1368,Olr1111
Olr1368,Olr1121
Olr1368,Olr1509
Olr1368,Olr1511
Olr1368,Olr1512
Olr1368,Olr1411
Olr1368,Olr1408
Olr1368,Olr1409
Olr1368,LOC100361194
Olr1368,Olr1193
Olr1368,Olr1192
Olr1368,Olr1158
Olr1368,Olr1129
Olr1368,Olr1124
Olr1368,Olr1130
Olr1368,Olr1156
Olr1368,LOC686748
Olr1368,Olr1148
Olr1368,Olr1119
Olr1368,LOC100911944
Olr1368,Olr1142
Olr1368,Olr1143
Olr1368,Olr1151
Olr1368,Olr1145
Olr1368,Olr1144
Olr1368,Olr1126
Olr1368,Olr1155
Olr1368,Olr1118
Olr1368,Olr1149
Olr1368,Olr1666
Olr1368,Olr1085
Olr1368,Olr1082
Olr1368,Olr1079
Olr1368,Olr1081
Olr1368,Olr1084
Olr1368,Olr1083
Olr1368,Olr1078
Olr1368,Olr1077
Olr1368,Olr1147
Olr1368,LOC100911893
Olr1368,Olr1132
Olr1368,Olr1135
Olr1368,Olr1115
Olr1368,Olr1117
Olr1368,LOC100911988
Olr1368,Or7e24
Olr1368,Olr1519
Olr1368,Olr1086
Olr1368,Olr1125
Olr1368,LOC100911547
Olr1368,Olr1162
Olr1368,Olr1165
Olr1368,Olr1160
Olr1368,Olr1164
Olr1368,Olr1159
Olr1368,Olr867
Olr1368,Olr1174
Olr1368,Olr1186
Olr1368,LOC690821
Olr1368,Olr1185
Olr1368,Olr1179
Olr1368,Olfr873
Olr1368,Olr1571
Olr1368,Olr1076
Olr1368,Olr1073
Olr1368,Olr1075
Olr1368,Olr1171
Olr1368,Olr1166
Olr1368,Olr1128
Olr1368,Olr1122
Olr1368,Olr1163
Olr1368,Olr419
Olr1368,Olr1739
Olr1368,Olr1742
Olr1368,LOC690140
Olr1368,Olr376
Olr1368,Olr1515
Olr1368,LOC100909754
Olr1368,Olr417
Olr1368,Olr416
Olr1368,Olr414
Olr1364,Olr1358
Olr1364,Olr1372
Olr1364,Olr1376
Olr1364,Olr1378
Olr1364,Olr1373
Olr1364,Olr1111
Olr1364,Olr1121
Olr1364,Olr1509
Olr1364,Olr1511
Olr1364,Olr1512
Olr1364,Olr1411
Olr1364,Olr1408
Olr1364,Olr1409
Olr1364,LOC100361194
Olr1364,Olr1193
Olr1364,Olr1192
Olr1364,Olr1158
Olr1364,Olr1129
Olr1364,Olr1124
Olr1364,Olr1130
Olr1364,Olr1156
Olr1364,LOC686748
Olr1364,Olr1148
Olr1364,Olr1119
Olr1364,LOC100911944
Olr1364,Olr1142
Olr1364,Olr1143
Olr1364,Olr1151
Olr1364,Olr1145
Olr1364,Olr1144
Olr1364,Olr1126
Olr1364,Olr1155
Olr1364,Olr1118
Olr1364,Olr1149
Olr1364,Olr1666
Olr1364,Olr1085
Olr1364,Olr1082
Olr1364,Olr1079
Olr1364,Olr1081
Olr1364,Olr1084
Olr1364,Olr1083
Olr1364,Olr1078
Olr1364,Olr1077
Olr1364,Olr1147
Olr1364,LOC100911893
Olr1364,Olr1132
Olr1364,Olr1135
Olr1364,Olr1115
Olr1364,Olr1117
Olr1364,LOC100911988
Olr1364,Or7e24
Olr1364,Olr1519
Olr1364,Olr1086
Olr1364,Olr1125
Olr1364,LOC100911547
Olr1364,Olr1162
Olr1364,Olr1165
Olr1364,Olr1160
Olr1364,Olr1164
Olr1364,Olr1159
Olr1364,Olr867
Olr1364,Olr1174
Olr1364,Olr1186
Olr1364,LOC690821
Olr1364,Olr1185
Olr1364,Olr1179
Olr1364,Olfr873
Olr1364,Olr1571
Olr1364,Olr1076
Olr1364,Olr1073
Olr1364,Olr1075
Olr1364,Olr1171
Olr1364,Olr1166
Olr1364,Olr1128
Olr1364,Olr1122
Olr1364,Olr1163
Olr1364,Olr419
Olr1364,Olr1739
Olr1364,Olr1742
Olr1364,LOC690140
Olr1364,Olr376
Olr1364,Olr1515
Olr1364,LOC100909754
Olr1364,Olr417
Olr1364,Olr416
Olr1364,Olr414
Olr1358,Olr1372
Olr1358,Olr1376
Olr1358,Olr1378
Olr1358,Olr1373
Olr1358,Olr1111
Olr1358,Olr1121
Olr1358,Olr1509
Olr1358,Olr1511
Olr1358,Olr1512
Olr1358,Olr1411
Olr1358,Olr1408
Olr1358,Olr1409
Olr1358,LOC100361194
Olr1358,Olr1193
Olr1358,Olr1192
Olr1358,Olr1158
Olr1358,Olr1129
Olr1358,Olr1124
Olr1358,Olr1130
Olr1358,Olr1156
Olr1358,LOC686748
Olr1358,Olr1148
Olr1358,Olr1119
Olr1358,LOC100911944
Olr1358,Olr1142
Olr1358,Olr1143
Olr1358,Olr1151
Olr1358,Olr1145
Olr1358,Olr1144
Olr1358,Olr1126
Olr1358,Olr1155
Olr1358,Olr1118
Olr1358,Olr1149
Olr1358,Olr1666
Olr1358,Olr1085
Olr1358,Olr1082
Olr1358,Olr1079
Olr1358,Olr1081
Olr1358,Olr1084
Olr1358,Olr1083
Olr1358,Olr1078
Olr1358,Olr1077
Olr1358,Olr1147
Olr1358,LOC100911893
Olr1358,Olr1132
Olr1358,Olr1135
Olr1358,Olr1115
Olr1358,Olr1117
Olr1358,LOC100911988
Olr1358,Or7e24
Olr1358,Olr1519
Olr1358,Olr1086
Olr1358,Olr1125
Olr1358,LOC100911547
Olr1358,Olr1162
Olr1358,Olr1165
Olr1358,Olr1160
Olr1358,Olr1164
Olr1358,Olr1159
Olr1358,Olr867
Olr1358,Olr1174
Olr1358,Olr1186
Olr1358,LOC690821
Olr1358,Olr1185
Olr1358,Olr1179
Olr1358,Olfr873
Olr1358,Olr1571
Olr1358,Olr1076
Olr1358,Olr1073
Olr1358,Olr1075
Olr1358,Olr1171
Olr1358,Olr1166
Olr1358,Olr1128
Olr1358,Olr1122
Olr1358,Olr1163
Olr1358,Olr419
Olr1358,Olr1739
Olr1358,Olr1742
Olr1358,LOC690140
Olr1358,Olr376
Olr1358,Olr1515
Olr1358,LOC100909754
Olr1358,Olr417
Olr1358,Olr416
Olr1358,Olr414
Olr1372,Olr1376
Olr1372,Olr1378
Olr1372,Olr1373
Olr1372,Olr1111
Olr1372,Olr1121
Olr1372,Olr1509
Olr1372,Olr1511
Olr1372,Olr1512
Olr1372,Olr1411
Olr1372,Olr1408
Olr1372,Olr1409
Olr1372,LOC100361194
Olr1372,Olr1193
Olr1372,Olr1192
Olr1372,Olr1158
Olr1372,Olr1129
Olr1372,Olr1124
Olr1372,Olr1130
Olr1372,Olr1156
Olr1372,LOC686748
Olr1372,Olr1148
Olr1372,Olr1119
Olr1372,LOC100911944
Olr1372,Olr1142
Olr1372,Olr1143
Olr1372,Olr1151
Olr1372,Olr1145
Olr1372,Olr1144
Olr1372,Olr1126
Olr1372,Olr1155
Olr1372,Olr1118
Olr1372,Olr1149
Olr1372,Olr1666
Olr1372,Olr1085
Olr1372,Olr1082
Olr1372,Olr1079
Olr1372,Olr1081
Olr1372,Olr1084
Olr1372,Olr1083
Olr1372,Olr1078
Olr1372,Olr1077
Olr1372,Olr1147
Olr1372,LOC100911893
Olr1372,Olr1132
Olr1372,Olr1135
Olr1372,Olr1115
Olr1372,Olr1117
Olr1372,LOC100911988
Olr1372,Or7e24
Olr1372,Olr1519
Olr1372,Olr1086
Olr1372,Olr1125
Olr1372,LOC100911547
Olr1372,Olr1162
Olr1372,Olr1165
Olr1372,Olr1160
Olr1372,Olr1164
Olr1372,Olr1159
Olr1372,Olr867
Olr1372,Olr1174
Olr1372,Olr1186
Olr1372,LOC690821
Olr1372,Olr1185
Olr1372,Olr1179
Olr1372,Olfr873
Olr1372,Olr1571
Olr1372,Olr1076
Olr1372,Olr1073
Olr1372,Olr1075
Olr1372,Olr1171
Olr1372,Olr1166
Olr1372,Olr1128
Olr1372,Olr1122
Olr1372,Olr1163
Olr1372,Olr419
Olr1372,Olr1739
Olr1372,Olr1742
Olr1372,LOC690140
Olr1372,Olr376
Olr1372,Olr1515
Olr1372,LOC100909754
Olr1372,Olr417
Olr1372,Olr416
Olr1372,Olr414
Olr1376,Olr1378
Olr1376,Olr1373
Olr1376,Olr1111
Olr1376,Olr1121
Olr1376,Olr1509
Olr1376,Olr1511
Olr1376,Olr1512
Olr1376,Olr1411
Olr1376,Olr1408
Olr1376,Olr1409
Olr1376,LOC100361194
Olr1376,Olr1193
Olr1376,Olr1192
Olr1376,Olr1158
Olr1376,Olr1129
Olr1376,Olr1124
Olr1376,Olr1130
Olr1376,Olr1156
Olr1376,LOC686748
Olr1376,Olr1148
Olr1376,Olr1119
Olr1376,LOC100911944
Olr1376,Olr1142
Olr1376,Olr1143
Olr1376,Olr1151
Olr1376,Olr1145
Olr1376,Olr1144
Olr1376,Olr1126
Olr1376,Olr1155
Olr1376,Olr1118
Olr1376,Olr1149
Olr1376,Olr1666
Olr1376,Olr1085
Olr1376,Olr1082
Olr1376,Olr1079
Olr1376,Olr1081
Olr1376,Olr1084
Olr1376,Olr1083
Olr1376,Olr1078
Olr1376,Olr1077
Olr1376,Olr1147
Olr1376,LOC100911893
Olr1376,Olr1132
Olr1376,Olr1135
Olr1376,Olr1115
Olr1376,Olr1117
Olr1376,LOC100911988
Olr1376,Or7e24
Olr1376,Olr1519
Olr1376,Olr1086
Olr1376,Olr1125
Olr1376,LOC100911547
Olr1376,Olr1162
Olr1376,Olr1165
Olr1376,Olr1160
Olr1376,Olr1164
Olr1376,Olr1159
Olr1376,Olr867
Olr1376,Olr1174
Olr1376,Olr1186
Olr1376,LOC690821
Olr1376,Olr1185
Olr1376,Olr1179
Olr1376,Olfr873
Olr1376,Olr1571
Olr1376,Olr1076
Olr1376,Olr1073
Olr1376,Olr1075
Olr1376,Olr1171
Olr1376,Olr1166
Olr1376,Olr1128
Olr1376,Olr1122
Olr1376,Olr1163
Olr1376,Olr419
Olr1376,Olr1739
Olr1376,Olr1742
Olr1376,LOC690140
Olr1376,Olr376
Olr1376,Olr1515
Olr1376,LOC100909754
Olr1376,Olr417
Olr1376,Olr416
Olr1376,Olr414
Olr1378,Olr1373
Olr1378,Olr1111
Olr1378,Olr1121
Olr1378,Olr1509
Olr1378,Olr1511
Olr1378,Olr1512
Olr1378,Olr1411
Olr1378,Olr1408
Olr1378,Olr1409
Olr1378,LOC100361194
Olr1378,Olr1193
Olr1378,Olr1192
Olr1378,Olr1158
Olr1378,Olr1129
Olr1378,Olr1124
Olr1378,Olr1130
Olr1378,Olr1156
Olr1378,LOC686748
Olr1378,Olr1148
Olr1378,Olr1119
Olr1378,LOC100911944
Olr1378,Olr1142
Olr1378,Olr1143
Olr1378,Olr1151
Olr1378,Olr1145
Olr1378,Olr1144
Olr1378,Olr1126
Olr1378,Olr1155
Olr1378,Olr1118
Olr1378,Olr1149
Olr1378,Olr1666
Olr1378,Olr1085
Olr1378,Olr1082
Olr1378,Olr1079
Olr1378,Olr1081
Olr1378,Olr1084
Olr1378,Olr1083
Olr1378,Olr1078
Olr1378,Olr1077
Olr1378,Olr1147
Olr1378,LOC100911893
Olr1378,Olr1132
Olr1378,Olr1135
Olr1378,Olr1115
Olr1378,Olr1117
Olr1378,LOC100911988
Olr1378,Or7e24
Olr1378,Olr1519
Olr1378,Olr1086
Olr1378,Olr1125
Olr1378,LOC100911547
Olr1378,Olr1162
Olr1378,Olr1165
Olr1378,Olr1160
Olr1378,Olr1164
Olr1378,Olr1159
Olr1378,Olr867
Olr1378,Olr1174
Olr1378,Olr1186
Olr1378,LOC690821
Olr1378,Olr1185
Olr1378,Olr1179
Olr1378,Olfr873
Olr1378,Olr1571
Olr1378,Olr1076
Olr1378,Olr1073
Olr1378,Olr1075
Olr1378,Olr1171
Olr1378,Olr1166
Olr1378,Olr1128
Olr1378,Olr1122
Olr1378,Olr1163
Olr1378,Olr419
Olr1378,Olr1739
Olr1378,Olr1742
Olr1378,LOC690140
Olr1378,Olr376
Olr1378,Olr1515
Olr1378,LOC100909754
Olr1378,Olr417
Olr1378,Olr416
Olr1378,Olr414
Olr1373,Olr1111
Olr1373,Olr1121
Olr1373,Olr1509
Olr1373,Olr1511
Olr1373,Olr1512
Olr1373,Olr1411
Olr1373,Olr1408
Olr1373,Olr1409
Olr1373,LOC100361194
Olr1373,Olr1193
Olr1373,Olr1192
Olr1373,Olr1158
Olr1373,Olr1129
Olr1373,Olr1124
Olr1373,Olr1130
Olr1373,Olr1156
Olr1373,LOC686748
Olr1373,Olr1148
Olr1373,Olr1119
Olr1373,LOC100911944
Olr1373,Olr1142
Olr1373,Olr1143
Olr1373,Olr1151
Olr1373,Olr1145
Olr1373,Olr1144
Olr1373,Olr1126
Olr1373,Olr1155
Olr1373,Olr1118
Olr1373,Olr1149
Olr1373,Olr1666
Olr1373,Olr1085
Olr1373,Olr1082
Olr1373,Olr1079
Olr1373,Olr1081
Olr1373,Olr1084
Olr1373,Olr1083
Olr1373,Olr1078
Olr1373,Olr1077
Olr1373,Olr1147
Olr1373,LOC100911893
Olr1373,Olr1132
Olr1373,Olr1135
Olr1373,Olr1115
Olr1373,Olr1117
Olr1373,LOC100911988
Olr1373,Or7e24
Olr1373,Olr1519
Olr1373,Olr1086
Olr1373,Olr1125
Olr1373,LOC100911547
Olr1373,Olr1162
Olr1373,Olr1165
Olr1373,Olr1160
Olr1373,Olr1164
Olr1373,Olr1159
Olr1373,Olr867
Olr1373,Olr1174
Olr1373,Olr1186
Olr1373,LOC690821
Olr1373,Olr1185
Olr1373,Olr1179
Olr1373,Olfr873
Olr1373,Olr1571
Olr1373,Olr1076
Olr1373,Olr1073
Olr1373,Olr1075
Olr1373,Olr1171
Olr1373,Olr1166
Olr1373,Olr1128
Olr1373,Olr1122
Olr1373,Olr1163
Olr1373,Olr419
Olr1373,Olr1739
Olr1373,Olr1742
Olr1373,LOC690140
Olr1373,Olr376
Olr1373,Olr1515
Olr1373,LOC100909754
Olr1373,Olr417
Olr1373,Olr416
Olr1373,Olr414
Olr1111,Olr1121
Olr1111,Olr1509
Olr1111,Olr1511
Olr1111,Olr1512
Olr1111,Olr1411
Olr1111,Olr1408
Olr1111,Olr1409
Olr1111,LOC100361194
Olr1111,Olr1193
Olr1111,Olr1192
Olr1111,Olr1158
Olr1111,Olr1129
Olr1111,Olr1124
Olr1111,Olr1130
Olr1111,Olr1156
Olr1111,LOC686748
Olr1111,Olr1148
Olr1111,Olr1119
Olr1111,LOC100911944
Olr1111,Olr1142
Olr1111,Olr1143
Olr1111,Olr1151
Olr1111,Olr1145
Olr1111,Olr1144
Olr1111,Olr1126
Olr1111,Olr1155
Olr1111,Olr1118
Olr1111,Olr1149
Olr1111,Olr1666
Olr1111,Olr1085
Olr1111,Olr1082
Olr1111,Olr1079
Olr1111,Olr1081
Olr1111,Olr1084
Olr1111,Olr1083
Olr1111,Olr1078
Olr1111,Olr1077
Olr1111,Olr1147
Olr1111,LOC100911893
Olr1111,Olr1132
Olr1111,Olr1135
Olr1111,Olr1115
Olr1111,Olr1117
Olr1111,LOC100911988
Olr1111,Or7e24
Olr1111,Olr1519
Olr1111,Olr1086
Olr1111,Olr1125
Olr1111,LOC100911547
Olr1111,Olr1162
Olr1111,Olr1165
Olr1111,Olr1160
Olr1111,Olr1164
Olr1111,Olr1159
Olr1111,Olr867
Olr1111,Olr1174
Olr1111,Olr1186
Olr1111,LOC690821
Olr1111,Olr1185
Olr1111,Olr1179
Olr1111,Olfr873
Olr1111,Olr1571
Olr1111,Olr1076
Olr1111,Olr1073
Olr1111,Olr1075
Olr1111,Olr1171
Olr1111,Olr1166
Olr1111,Olr1128
Olr1111,Olr1122
Olr1111,Olr1163
Olr1111,Olr419
Olr1111,Olr1739
Olr1111,Olr1742
Olr1111,LOC690140
Olr1111,Olr376
Olr1111,Olr1515
Olr1111,LOC100909754
Olr1111,Olr417
Olr1111,Olr416
Olr1111,Olr414
Olr1121,Olr1509
Olr1121,Olr1511
Olr1121,Olr1512
Olr1121,Olr1411
Olr1121,Olr1408
Olr1121,Olr1409
Olr1121,LOC100361194
Olr1121,Olr1193
Olr1121,Olr1192
Olr1121,Olr1158
Olr1121,Olr1129
Olr1121,Olr1124
Olr1121,Olr1130
Olr1121,Olr1156
Olr1121,LOC686748
Olr1121,Olr1148
Olr1121,Olr1119
Olr1121,LOC100911944
Olr1121,Olr1142
Olr1121,Olr1143
Olr1121,Olr1151
Olr1121,Olr1145
Olr1121,Olr1144
Olr1121,Olr1126
Olr1121,Olr1155
Olr1121,Olr1118
Olr1121,Olr1149
Olr1121,Olr1666
Olr1121,Olr1085
Olr1121,Olr1082
Olr1121,Olr1079
Olr1121,Olr1081
Olr1121,Olr1084
Olr1121,Olr1083
Olr1121,Olr1078
Olr1121,Olr1077
Olr1121,Olr1147
Olr1121,LOC100911893
Olr1121,Olr1132
Olr1121,Olr1135
Olr1121,Olr1115
Olr1121,Olr1117
Olr1121,LOC100911988
Olr1121,Or7e24
Olr1121,Olr1519
Olr1121,Olr1086
Olr1121,Olr1125
Olr1121,LOC100911547
Olr1121,Olr1162
Olr1121,Olr1165
Olr1121,Olr1160
Olr1121,Olr1164
Olr1121,Olr1159
Olr1121,Olr867
Olr1121,Olr1174
Olr1121,Olr1186
Olr1121,LOC690821
Olr1121,Olr1185
Olr1121,Olr1179
Olr1121,Olfr873
Olr1121,Olr1571
Olr1121,Olr1076
Olr1121,Olr1073
Olr1121,Olr1075
Olr1121,Olr1171
Olr1121,Olr1166
Olr1121,Olr1128
Olr1121,Olr1122
Olr1121,Olr1163
Olr1121,Olr419
Olr1121,Olr1739
Olr1121,Olr1742
Olr1121,LOC690140
Olr1121,Olr376
Olr1121,Olr1515
Olr1121,LOC100909754
Olr1121,Olr417
Olr1121,Olr416
Olr1121,Olr414
Olr1509,Olr1511
Olr1509,Olr1512
Olr1509,Olr1411
Olr1509,Olr1408
Olr1509,Olr1409
Olr1509,LOC100361194
Olr1509,Olr1193
Olr1509,Olr1192
Olr1509,Olr1158
Olr1509,Olr1129
Olr1509,Olr1124
Olr1509,Olr1130
Olr1509,Olr1156
Olr1509,LOC686748
Olr1509,Olr1148
Olr1509,Olr1119
Olr1509,LOC100911944
Olr1509,Olr1142
Olr1509,Olr1143
Olr1509,Olr1151
Olr1509,Olr1145
Olr1509,Olr1144
Olr1509,Olr1126
Olr1509,Olr1155
Olr1509,Olr1118
Olr1509,Olr1149
Olr1509,Olr1666
Olr1509,Olr1085
Olr1509,Olr1082
Olr1509,Olr1079
Olr1509,Olr1081
Olr1509,Olr1084
Olr1509,Olr1083
Olr1509,Olr1078
Olr1509,Olr1077
Olr1509,Olr1147
Olr1509,LOC100911893
Olr1509,Olr1132
Olr1509,Olr1135
Olr1509,Olr1115
Olr1509,Olr1117
Olr1509,LOC100911988
Olr1509,Or7e24
Olr1509,Olr1519
Olr1509,Olr1086
Olr1509,Olr1125
Olr1509,LOC100911547
Olr1509,Olr1162
Olr1509,Olr1165
Olr1509,Olr1160
Olr1509,Olr1164
Olr1509,Olr1159
Olr1509,Olr867
Olr1509,Olr1174
Olr1509,Olr1186
Olr1509,LOC690821
Olr1509,Olr1185
Olr1509,Olr1179
Olr1509,Olfr873
Olr1509,Olr1571
Olr1509,Olr1076
Olr1509,Olr1073
Olr1509,Olr1075
Olr1509,Olr1171
Olr1509,Olr1166
Olr1509,Olr1128
Olr1509,Olr1122
Olr1509,Olr1163
Olr1509,Olr419
Olr1509,Olr1739
Olr1509,Olr1742
Olr1509,LOC690140
Olr1509,Olr376
Olr1509,Olr1515
Olr1509,LOC100909754
Olr1509,Olr417
Olr1509,Olr416
Olr1509,Olr414
Olr1511,Olr1512
Olr1511,Olr1411
Olr1511,Olr1408
Olr1511,Olr1409
Olr1511,LOC100361194
Olr1511,Olr1193
Olr1511,Olr1192
Olr1511,Olr1158
Olr1511,Olr1129
Olr1511,Olr1124
Olr1511,Olr1130
Olr1511,Olr1156
Olr1511,LOC686748
Olr1511,Olr1148
Olr1511,Olr1119
Olr1511,LOC100911944
Olr1511,Olr1142
Olr1511,Olr1143
Olr1511,Olr1151
Olr1511,Olr1145
Olr1511,Olr1144
Olr1511,Olr1126
Olr1511,Olr1155
Olr1511,Olr1118
Olr1511,Olr1149
Olr1511,Olr1666
Olr1511,Olr1085
Olr1511,Olr1082
Olr1511,Olr1079
Olr1511,Olr1081
Olr1511,Olr1084
Olr1511,Olr1083
Olr1511,Olr1078
Olr1511,Olr1077
Olr1511,Olr1147
Olr1511,LOC100911893
Olr1511,Olr1132
Olr1511,Olr1135
Olr1511,Olr1115
Olr1511,Olr1117
Olr1511,LOC100911988
Olr1511,Or7e24
Olr1511,Olr1519
Olr1511,Olr1086
Olr1511,Olr1125
Olr1511,LOC100911547
Olr1511,Olr1162
Olr1511,Olr1165
Olr1511,Olr1160
Olr1511,Olr1164
Olr1511,Olr1159
Olr1511,Olr867
Olr1511,Olr1174
Olr1511,Olr1186
Olr1511,LOC690821
Olr1511,Olr1185
Olr1511,Olr1179
Olr1511,Olfr873
Olr1511,Olr1571
Olr1511,Olr1076
Olr1511,Olr1073
Olr1511,Olr1075
Olr1511,Olr1171
Olr1511,Olr1166
Olr1511,Olr1128
Olr1511,Olr1122
Olr1511,Olr1163
Olr1511,Olr419
Olr1511,Olr1739
Olr1511,Olr1742
Olr1511,LOC690140
Olr1511,Olr376
Olr1511,Olr1515
Olr1511,LOC100909754
Olr1511,Olr417
Olr1511,Olr416
Olr1511,Olr414
Olr1512,Olr1411
Olr1512,Olr1408
Olr1512,Olr1409
Olr1512,LOC100361194
Olr1512,Olr1193
Olr1512,Olr1192
Olr1512,Olr1158
Olr1512,Olr1129
Olr1512,Olr1124
Olr1512,Olr1130
Olr1512,Olr1156
Olr1512,LOC686748
Olr1512,Olr1148
Olr1512,Olr1119
Olr1512,LOC100911944
Olr1512,Olr1142
Olr1512,Olr1143
Olr1512,Olr1151
Olr1512,Olr1145
Olr1512,Olr1144
Olr1512,Olr1126
Olr1512,Olr1155
Olr1512,Olr1118
Olr1512,Olr1149
Olr1512,Olr1666
Olr1512,Olr1085
Olr1512,Olr1082
Olr1512,Olr1079
Olr1512,Olr1081
Olr1512,Olr1084
Olr1512,Olr1083
Olr1512,Olr1078
Olr1512,Olr1077
Olr1512,Olr1147
Olr1512,LOC100911893
Olr1512,Olr1132
Olr1512,Olr1135
Olr1512,Olr1115
Olr1512,Olr1117
Olr1512,LOC100911988
Olr1512,Or7e24
Olr1512,Olr1519
Olr1512,Olr1086
Olr1512,Olr1125
Olr1512,LOC100911547
Olr1512,Olr1162
Olr1512,Olr1165
Olr1512,Olr1160
Olr1512,Olr1164
Olr1512,Olr1159
Olr1512,Olr867
Olr1512,Olr1174
Olr1512,Olr1186
Olr1512,LOC690821
Olr1512,Olr1185
Olr1512,Olr1179
Olr1512,Olfr873
Olr1512,Olr1571
Olr1512,Olr1076
Olr1512,Olr1073
Olr1512,Olr1075
Olr1512,Olr1171
Olr1512,Olr1166
Olr1512,Olr1128
Olr1512,Olr1122
Olr1512,Olr1163
Olr1512,Olr419
Olr1512,Olr1739
Olr1512,Olr1742
Olr1512,LOC690140
Olr1512,Olr376
Olr1512,Olr1515
Olr1512,LOC100909754
Olr1512,Olr417
Olr1512,Olr416
Olr1512,Olr414
Olr1411,Olr1408
Olr1411,Olr1409
Olr1411,LOC100361194
Olr1411,Olr1193
